keyword,nama,kategori,alamat,lat,lng,rating,jumlah_review,jam_operasional_raw,telepon,website,fasilitas,fasilitas_count,has_busy_hours,total_open_hours_week,facility_score,foto_count,foto_urls,place_id,url_google_maps
area komunal,TMB Pulir,Taman bermain,"1, RT.1/RW.8, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750",-6.1832002,106.7179587,4.1,14,Senin: 06,000000014901161,,"Parkir, Restoran, Bar",3,True,0.0,1,8,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmYt1bQ2ilyGC5VIjzwmhpe4MYSfjKnlR6swfUoLJyoIT6sBqfgzY6And6AlvLrmkS3GtzOF_fSg56c0_TGUG9jV4sT6S-3JUtF0LCg5C2lloskh55t8ip3MREIvtPiV9NXJih2=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlSGxiUqwIq3HIYV6WtIG2NZXl1Wx1L_Cm65vyK7l0Ug_ixtFJfiM_WLmMn9OXZ160E5fbtdaVDmqHe3t_DSi9p-MREdqzCHGE1Wh_KNaabBUZBqgCwF2Y0CKcwemo8b2Z6Ot4=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkGUg79JYBe0eGAGa4bK9dOLUIXgxvDVHGP1c74l4iZoTB49l9Th6m-j6lHaZcepPDtWHTbZR8snUBgdH0fxX2K_AEMEj9tY4FYvrnH-U5aNZg5Pw6mLYJyH2PABpD13ZLBG1zj=s1024,11sg2lmm2n,"https://www.google.com/maps/place/TMB+Pulir/@-6.1832002,106.7179587,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f9b0c6ec6e09:0x81b9a25e3ebc8a26!8m2!3d-6.1832002!4d106.7179587!16s%2Fg%2F11sg2lmm2n?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
area komunal,Jakarta Barat Wall Climbing Park,Panjat Tebing,"Jl. Cendrawasih X No.1 1, RT.6/RW.6, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",-6.143716,106.720879,5.0,12,Senin: 14.00–20.00 | Selasa: 14.00–20.00 | Rabu: 14.00–20.00 | Kamis: 14.00–20.00 | Jumat: Tutup | Sabtu: 10.00–21.00 | Minggu: 10.00–21.00,000000014901161,,"Parkir, AC, Restoran, Bar",4,False,46.0,2,9,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmTqWcdBPKf43S3GzjxISIlEnwuHnOJ6mZAYMvRYrRhU9vm6wU3kBvv99G2SAQ97ssl-sjueX0ERC8NSw3HLjKBAEuEC-1O6yJ4GwaprfRPtVXQknvlK2Jnkb6Cgc7_x-ojpLGO4AvTrK7M=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmv6DgBtrwsjcc9iKHe_7RewCcshr0Y2bUpJjpftL_4VJwAHp2NiR4YUrNrJ9vntHc9FT3JbHUuX_3tHcozB0jMYL763i8tT-ESBoTK_aOapSrHQ-_N7eYWK8d4gZnjDQSGtCzmv40XVdUH=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkddy6RCAyUQXS8a2GEK4fmGVeAuYXphdy7Em9PvM4b7B_fePwaVWehuqXwxIkniBC_uyGa2NKzYACAO4cfY6MrZYwl_0r4MGltCRK9SGd4jdTJovUmUgcKtJSkJqo6QmB0O0nAw7KmQy1_=s1024,11jcw7t0cb,"https://www.google.com/maps/place/Jakarta+Barat+Wall+Climbing+Park/@-6.143716,106.720879,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f9de1e01bb7d:0x24d98f3273754ef7!8m2!3d-6.143716!4d106.720879!16s%2Fg%2F11jcw7t0cb?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
area komunal,lokasi,Perancang Acara,"Jl. Jelambar Utama Sakti VIII No.16 9, RT.9/RW.7, Wijaya Kusuma, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460",-6.153049,106.7774701,1.0,1,,000000014901161,,"Parkir, Restoran, Bar",3,False,0.0,1,1,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnj6Fz_phkWkNDo7KPZxZgQmb56zFw3RZ39ie3wMhs6qDqS1nkPn-VpwlkkyyhH_llRWC2MfCAnRQfwilwNa4W53PyzGIhz7BxFKzBlIt6BYUOZJSwSED1XFdx0Hs16D2xv11uo=s1024,11vqhzz0bf,https://www.google.com/maps/place/lokasi/data=!4m7!3m6!1s0x2e69f7006f1e82a5:0xb8fbb94528ae21ff!8m2!3d-6.153049!4d106.7774701!16s%2Fg%2F11vqhzz0bf!19sChIJpYIebwD3aS4R_yGuKEW5-7g
area komunal,Rumah pompa green garden,Kantor Pemerintah,"No.60 KM 10, Jl. Daan Mogot, RT.15/RW.2, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710",-6.1586778,106.7605116,4.5,2,,000000014901161,,"Parkir, Restoran, Bar",3,False,0.0,1,3,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkNrb6g32ubc77Dh6zSC_U6ahk04zNfXd2oVWrhpp3BsW0CoaP9tZ3HxxWIIQpqEEUFyRSEfTbGT-qQTnf8hdhz5t3pREKTqhgTRGAT24b0Ib8S-hkT_L3gL3--ssCtz2cBRxNBm8uJexUb=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlL9lflS6MS0Lo7N3pgenvaHfFj5eVg5vd2_9sOgot3KZ_0SrnFBTsMk4X2kgJCPLJXhOVBRPIcJZSyJ5fT15UyydSm0pp9aEBWNXCYGvR1z29YG4HqE-6ltWEXW-OdVGH4NSpC=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlxJD_3z6atqjVZEphGMk28gB_AinwpZm060hq-RXTBHyHqFjdXi1Zcme3vrZ0Bd97jygrvGLZigSbAWQSR4P1LGErmpjhwa6m9R9Jn7mH0fEFXcsF8z6pr-RcV6G4KwIiY82Za=s1024,11vwhls3sg,"https://www.google.com/maps/place/Rumah+pompa+green+garden/@-6.1586778,106.7605116,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f70014a1c625:0xef895eb9f9fa0e6!8m2!3d-6.1586778!4d106.7605116!16s%2Fg%2F11vwhls3sg?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
area komunal,Komunal Sunter,Restoran Indonesia,"VV4F+RCP, Jl. Agung Indah 3, RT.15/RW.16, Sunter Agung, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14350",-6.1429046,106.8735637,4.6,77,,000000014901161,,"Parkir, Toilet, Restoran, Bar, Ada toilet, Banyak tempat parkir, Parkir di jalan berbayar",7,False,0.0,2,9,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk1SS_itPeVlE74v23y1ARkjimnlK5GBnvq-jsy6UgHDyL0xojnYYkvBDKuzjUb1XWDzaEM2II8P7hNTVbfLv64YMILt_1d6dSh4FoH9sqdLLWOSmk4eNfjuS7Bavy1sh_lrtgXmGO54Y4=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmqUWMZRxbsrLMZ7VV4egAnai_hrronerQ1F-0w-6VCvBeFCL8lR3Y4qwi-827PRt3vQFr-394LLmChsuG78Bxxjz7qvImDn4H9eFNqUjjj1aPomfpRImqGbSYdxd55obymogAuhOSJmPp4=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlqlRthQDlBQFhpxrVd6Exwi5mttnteiQ-z7DwRAdASVVKKfoUnxaC9A3BegTHxF4s1ihmUND0NFrVhtoNAvf6t1GxInPuG4_wEV4tFIGNLEp5iRbBuRzk6f27HBxfgGWe7ejYf=s1024,11x34dlpvg,"https://www.google.com/maps/place/Komunal+Sunter/@-6.1429046,106.8735637,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5003cc88887:0x4d6129293ee2106a!8m2!3d-6.1429046!4d106.8735637!16s%2Fg%2F11x34dlpvg?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
area komunal,Komunal Cafe,Kedai Kopi,"Jl. Jenderal Basuki Rachmat No.116 2, RT.2/RW.3, Pd. Bambu, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13430",-6.2294403,106.8938288,4.4,81,Senin: 10.00–00.00 | Selasa: 10.00–00.00 | Rabu: 12.00–00.00 | Kamis: 10.00–00.00 | Jumat: 10.00–00.00 | Sabtu: 10.00–00.00 | Minggu: 08.30–00.00,0856-9265-9970,/url?q=https://www.zomato.com/id/jakarta/kedai-komunal-jatinegara&opi=79508299&sa=U&ved=0ahUKEwiqorv-7sqWAxUfyDgGHdVrLSMQ61gIHSgS&usg=AOvVaw1Wg-CCX7SA9ljbEZIl2cGu,"Parkir, Toilet, Parkir gratis, Reservasi, Restoran, Bar, Menyediakan layanan pesan tempat, Ada toilet, Ada toilet netral gender, Menerima reservasi, Tempat parkir gratis",11,True,97.5,2,9,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlWkPKD7vFWpa10M7cKHaeb41ykp_X2dHW8M7zEnLTMnDtDIre0L20f5OydnXBnaF1kq93KwnKEpQxkq9HBeXv6S25_mNBFO_w0lkCqZvGYwkjOpPgl1EPGnATnkyCo4CA43dIJSw=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnYP7fAViqJtYO8Ycu3YvtFxv879eyzJYp77Vv-HjMSs5jNJ4pySeCpDWSWBgMEk6gOhJAVqJxNbCkPYWY1OEqr46lihA2v9NNCFC0ltX7_9RY795CCAqEI_xxeFVQMvHX_Fghw=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk2NqhPAihSkp4Li69dboUS6XTT3Bb4lfrk2eTrGoqetC5B2TS-N_HKxSVRsXd4UrGNTSHZuGoNMT42fpHg_CgduaPrNnh9iaLHP7alap1FyfmTWvSArep7TZ4N88I37t2R7Z8F=s1024,11fj48t4nr,"https://www.google.com/maps/place/Komunal+Cafe/@-6.2294403,106.8938288,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f34e005398f7:0x74fea4b713e8dec6!8m2!3d-6.2294403!4d106.8938288!16s%2Fg%2F11fj48t4nr?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,BALAI WARGA,Tempat Parkir,"Jl. Klingkit No.12, RT.12/RW.11, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740",-6.1632391,106.7437363,4.0,4,,000000014901161,,"Parkir, Restoran, Bar, Jakarta barat well·Bintang 0,0·Tempat Parkir",4,False,0.0,1,1,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmE7FY09uaB1OHfEuY6DW2j0wfubaDEbTAxY6vIlkeBh6NO4uUknri-67cpMNA4l0DXyXhmhbJ42jxzvU4zx5BebFQi-e8rKE-JXqaF9TSHeMasdNNvSEAHGz0TS2VGxxwdsT141Q=s1024,11k3r4v65b,"https://www.google.com/maps/place/BALAI+WARGA/@-6.1632391,106.7437363,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7a408554063:0xa4868e6afb620b56!8m2!3d-6.1632391!4d106.7437363!16s%2Fg%2F11k3r4v65b?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,Balai warga RT 1 RW 14,Balai masyarakat,"VP5R+926, Jl. Bakti Jl. Pedongkelan Belakang, RT.1/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",-6.141586,106.7400094,5.0,12,Senin: Buka 24 jam | Selasa: Buka 24 jam | Rabu: Buka 24 jam | Kamis: Buka 24 jam | Jumat: Buka 24 jam | Sabtu: Buka 24 jam | Minggu: Buka 24 jam,000000014901161,,"Parkir, Restoran, Bar",3,True,168.0,1,4,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk_peSvGGTJpP36n6DA9A_qhsDRJAMhJz2PHn3CtnVSj_qPS1YKfwQxiuJMh_35KZclp1ntwiadVJaJfs9_OlUV1gdg9Sjr-S1X4_X8VClROX7X5m2lwjDjik5lwVs_sD-7tOVSmkewuB8=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWldYlnMmN-YqZCpV-JnvW4fGV2p2vgBRATFrdnUBq35-O0hpAoSB77aG3AF4mi5GQvPRZre018LCdB46ZBTH-kMphCGsyt1OyqudZJssEZ1XESrBh-o0yiaaBbcqV5-HvdVyZWQD4G1IxHG=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlTIh9voD4x2ubgxqFDHHk-SxpY0OFnO3blcTp-oNCMRF1F2VclOUnbnDaltYHj0MrTbPDGvfgSfs1vGJj91zwZWjUGfZV5Y5KTHlsWtKSpp1pkF1wlyTgZODN0Y707-jRrzy-Z=s1024,11w_ndrw76,"https://www.google.com/maps/place/Balai+warga+RT+1+RW+14/@-6.141586,106.7400094,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f70026413c37:0x91daab126347af08!8m2!3d-6.141586!4d106.7400094!16s%2Fg%2F11w_ndrw76?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,Balai Warga Moneter,Taman bermain,"Jl. Moneter, RT.5/RW.3, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520",-6.1793563,106.74968,5.0,34,Senin: Buka 24 jam | Selasa: Buka 24 jam | Rabu: Buka 24 jam | Kamis: Buka 24 jam | Jumat: Buka 24 jam | Sabtu: Buka 24 jam | Minggu: Buka 24 jam,000000014901161,,"Parkir, Toilet, Kursi roda, Restoran, Bar, Memiliki pintu masuk khusus pengguna kursi roda, Memiliki tempat parkir khusus pengguna kursi roda, Ada toilet umum",8,True,168.0,3,5,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWk642Q7a9L0VmINERA1Sxpm5U5dXjIme32ZxijlkL9u3AZpTs0U9x7Y-e1LVPLEts5-fouzYkRN9TFedVcGxaTgPyqa7BkIirseVRApnC0S9P-KZ7P0FGz0AlSs3GoNfI18EMcw=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkBDtpAa6T2DO6z5qncGYmofm10VRcd4k7qIs_YjyRAQx74XdZDv6kfW7qMjKK4OoeSYO6uzptwbaufvjXWM2xIDvqRgeRFmgZYGvjqMDlSkyc90TxNgvYhTAHc8jDakpuHiUkUr969_hM=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlgwjpTqYmD1tTcMeYMvrKSxrs1BK2_Xy7C4cIMyI0R0dTks4v8hx07D6-4J4TWZ0YQjcBgFQWjGzKeDZD_ljui2yHtNwp9D0kQUvzRi3HZ8ahPpDZ7ts11ixWouZq6-gX-S7cm=s1024,11l379tsfw,"https://www.google.com/maps/place/Balai+Warga+Moneter/@-6.1793563,106.74968,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f77a98a1ac33:0x8bad0aae81874653!8m2!3d-6.1793563!4d106.74968!16s%2Fg%2F11l379tsfw?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,Balai Warga Rt002 Rw007,Taman bermain,"VP42+W89, RT.2/RW.7, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840",-6.1427172,106.7008479,5.0,15,,000000014901161,,"Parkir, AC, Restoran, Bar",4,False,0.0,2,2,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkoKdhS3-kgKuH3t5x1wgOtvGgRtGCp_Wu9iZ9FaeraPvHUFGOKX6EDmrvbxFz7vQfgphVTQiI6XBk4rhAZykdLOMJHPQ13m8Ic4IzZDChUTgf5trKahZfUklYuwBur_RkPQbMgRdkVMx9h=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl8px9iR5M89qAfpVExA3FblWjRkVhQ7A_O1ySPWVJvwglsmcduhTw6HZvEPzs39_L3oS3mr8h2CB8yHKiOmTb6ITM523sZ6P9p6G-RYokdOfZyDTmqgeFIMj54_uqd6DI0IGKtLRugmls=s1024,11zg9g2bgb,"https://www.google.com/maps/place/Balai+Warga+Rt002+Rw007/@-6.1427172,106.7008479,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f9002a6b6715:0x16cca43faea3efb2!8m2!3d-6.1427172!4d106.7008479!16s%2Fg%2F11zg9g2bgb?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,Balai Warga Rw,,"Jl. Lontar Timur No.16 15, RT.15/RW.6, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470",-6.1797675,106.7816768,1.0,1,,000000014901161,,"Parkir, Restoran, Bar",3,False,0.0,1,0,,11ycy5pmdk,"https://www.google.com/maps/place/Balai+Warga+Rw/@-6.1797675,106.7816768,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f6f8301b6cb7:0x331e1bd6978097e0!8m2!3d-6.1797675!4d106.7816768!16s%2Fg%2F11ycy5pmdk?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,BALAI WARGA RW.01 KEL.RAWA BUAYA,,"Jl. Guru Ma'mun No.41, RT.3/RW.1, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740",-6.1565451,106.7309724,5.0,2,Minggu: lalu,000000014901161,,"Parkir, Restoran, Bar",3,False,0.0,1,1,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRh7A7Eh8JaMBkA7dGOZt2gKWFsoFdX7xrUSDyfPzIQe5AFwhUwdPSRM4aezeI1s_QjHjnJtiU_ZDSVBwc4cTBwlxWuBWX2jHyqemWaS3IqPKsXhpF-dGRItukYTacHgr_AWd94X6pnUw=s1024,11nj1r2lmv,https://www.google.com/maps/place/BALAI+WARGA+RW.01+KEL.RAWA+BUAYA/data=!4m7!3m6!1s0x2e69f70056dde3e9:0x940325ccd8032643!8m2!3d-6.1565451!4d106.7309724!16s%2Fg%2F11nj1r2lmv!19sChIJ6ePdVgD3aS4RQyYD2MwlA5Q
balai warga,Balai warga kp.alas tua Rt. 002 Rw. 004 s,Balai masyarakat,"Jl. Gaga Alas Tua No.13-95, RT.2/RW.4, Semanan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11850",-6.1693077,106.690112,5.0,1,Senin: Buka 24 jam | Selasa: Buka 24 jam | Rabu: Buka 24 jam | Kamis: Buka 24 jam | Jumat: Buka 24 jam | Sabtu: Buka 24 jam | Minggu: Buka 24 jam,0052622825,,"Parkir, Restoran, Bar",3,True,168.0,1,1,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnQPo0QC4ZopnBD2kaUgQSzNzx7L7ZyaILqA4WDt9Yg3FFOeMRBhH5yZemlbmI_jWOCiyUt4UeyHW-TU_W4_fGo4aLSaioXBijKevr1PeKeR-_MlqqgIhwzC-HWeYf6SCI_OPE_w4b3mENw=s1024,11myjq4bfw,"https://www.google.com/maps/place/Balai+warga+kp.alas+tua+Rt.+002+Rw.+004+s/@-6.1693077,106.690112,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f90052622825:0x5be449f2560c3e1d!8m2!3d-6.1693077!4d106.690112!16s%2Fg%2F11myjq4bfw?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
balai warga,Balai Warga dan Sekretariat RW 05 Kebon Jeruk,Balai masyarakat,"4, Jl. Tambangan No.18B, RT.4/RW.5, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",-6.19682,106.7813832,4.7,9,Senin: Buka 24 jam | Selasa: Buka 24 jam | Rabu: Buka 24 jam | Kamis: Buka 24 jam | Jumat: Buka 24 jam | Sabtu: Buka 24 jam | Minggu: Tutup,000000014901161,,"Parkir, Toilet, Restoran, Bar, Ada toilet",5,True,144.0,2,6,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlO8gWGWOytjfrjbDzaNi6IEvMDW0rOyYvG__rrWolctJpxs9EMOvqTuLbKoupMLg6ZQrPF16hdIByJMG1YgXGlJ8vOjwPqR-eqNyJjHioJvkifHE8gbDoXQw5zThuKaShlM8U=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlKM712mV4qu7Xu6vpzE02RjlmjS-cLOK13Dc8YjpIeHA25dsOJKBb1_OPplOyBYeyIlIh1dzkHgMTHZ8YFsDx9r17Md81WqTF-TDLHzp-PGpzZFGHCv0RWh1XFV3uztorBLyTY=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmLty48Wal5iRkcFSNicmA244gTetDHVMGUpr9lfNkbec-QwldZD8jXJCgLzx5NCbBvEs9a_nxC8gbhEwmXUY1AuZXWWiUL0hxxLanqXa1nm0whlpVhG3_dF5zisNm_qWJ8SiUGPw=s1024,11rfcbqg2f,"https://www.google.com/maps/place/Balai+Warga+dan+Sekretariat+RW+05+Kebon+Jeruk/@-6.19682,106.7813832,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f73907d02c61:0xfb7a5af2dc431653!8m2!3d-6.19682!4d106.7813832!16s%2Fg%2F11rfcbqg2f?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
gedung serbaguna,Gedung Serbaguna Cendrawasih,Ruang Serbaguna,"Jl. Cendrawasih Raya X No. 10, RT.06/RW. 07 RT.7/RW.6 Cengkareng Barat Cengkareng 7 6, RT.7/RW.6, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730",-6.1417185,106.7202996,4.2,473,"Sabtu: , stasiun terdekat kalideres / rawa buaya.""",021) 5412410,,"Parkir, Toilet, Restoran, Bar, Ada toilet",5,False,0.0,2,7,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm_s5AAGTCxIxK-s7wb6cls8gChj_iP_dxlMKCLdyBz9_MOVLyjPanljs4zwVGW5sAl2qsGQkfJ7Q_ML6N8AdvO9wzO0cO8Y1xjSuEPTtTFnrg2asn9ltMve07tWqZvVCLO-kia=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlx52rI0t7JfBI_5DmGlyRqmOPXmZbLWWEEsbqZ1IaRw0G9uuCCAOf3IC9gCA9lmEgZaastLDh6UOhidEPBkzh8PvKlz0y27_ZRQk6PflO9JuQPK0iCKwrHybQFW6IWBsYzeukj=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlwbavZWpcIrG1NIx5cophsBFuSBIgH_nnSywtrYub-3MlidD4A8M08ATMO1dF3YGxGw7nu3lcnSqrSSpuxSxFHSrZVEMPSfPgYG8AgY3fhoSFdVD36klaKsUNEZ7QoM8eYeup66gFqBbGG=s1024,1pzsxsmmg,"https://www.google.com/maps/place/Gedung+Serbaguna+Cendrawasih/@-6.1417185,106.7202996,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f7f8ce589cc5:0x68ee157430cc5100!8m2!3d-6.1417185!4d106.7202996!16s%2Fg%2F1pzsxsmmg?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
gedung serbaguna,Gedung Serbaguna Gor Badminton Kalimati,Klub Olahraga,"Jl. Tawangmangu Blk. I No.74 006, RT.3/RW.6, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710",-6.1545647,106.759345,4.5,111,Senin: 07.00–23.00 | Selasa: 07.00–23.00 | Rabu: 07.00–23.00 | Kamis: 07.00–23.00 | Jumat: 07.00–23.00 | Sabtu: 07.00–23.00 | Minggu: 07.00–23.00,0877-8801-9908,,"Parkir, Toilet, Restoran, Bar, Ada toilet",5,True,112.0,2,8,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmyAXwjOLCQIjPW8DLeJpbnLu7rkYD0WWpPxcO4oQ_zgWUvo0xz57GnNGjR7jHYl0zDnG0uFMv-DbLAW2LBB55ztXGvwSRuCNTV8wyWy5wCP2LDRxP8SxkSLRI5mnKrHVx6gsh0=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmaxBMaIK9OPWviPNTUcqmZbDi75FgVF5D566qT-E9e6BpHpfapoAfqGJIfmbxgpLcw5qUirxRxDOhzqL6YiAIbNq8Fvu1JGvjrJWA61xX4tKfljtqPrA5cjIDYJPdBKkxX0P1K=s1024 | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkMbclkM0WW17EMAxEe3kAvJMm3e89lM99o779lKzrlbifHVAgnaxqYTBXOdd4J2YHIgSRqzpeEcWWk7QgvdPQU1RIhHLVMSNpqEQydq1Q5FDErVZM2m3XovH3UrZ-OPlbfCtKVuQ=s1024,11p0100r70,"https://www.google.com/maps/place/Gedung+Serbaguna+Gor+Badminton+Kalimati/@-6.1545647,106.759345,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f76754e67135:0xcc654acf676ee27b!8m2!3d-6.1545647!4d106.759345!16s%2Fg%2F11p0100r70?entry=ttu&g_ep=EgoyMDI2MDgyNi4wIKXMDSoASAFQAw%3D%3D"
